"b2","b1","ccf","lag","distr.dist","distr.sd","x1","x2","num.matches","num.mismatches","non_cms","sumpeaks","cms","data","resID","id.x","id.y","match","span","pred","forest"
"Ukn Bullet B-1","Br8 Bullet 1-4",0.243772777443124,131,1.97928145488829,2.00453705046044,175,125,10,108,35,6.10177851187847,2,"data-5-25/unkn1.RData",100,46,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br9 Bullet 2-4",0.147933132641693,395,1.87360408040318,2.39114780338364,550,125,10,120,37,5.0704957300082,3,"data-5-25/unkn1.RData",118,51,38,FALSE,5,0.00451892299002071,0.0175438596491228
"Ukn Bullet B-1","Br9 Bullet 1-2",0.407378869206073,183,8.41347366742442,3.50317414622132,175,125,5,96,31,6.14396213847726,1,"data-5-25/unkn1.RData",110,50,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br5 Bullet 2-5",0.246435294432398,40,1.31139605520569,1.67926137624784,125,125,12,95,22,7.62267277570275,2,"data-5-25/unkn1.RData",71,21,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br7 Bullet 1-4",0.158091401180397,25,2.59943602952824,2.03546088767139,125,125,14,91,25,11.9645197259767,4,"data-5-25/unkn1.RData",88,34,38,FALSE,5,0.00451892299002071,0.00909090909090909
"Ukn Bullet B-1","Br4 Bullet 1-1",0.384545759998407,46,1.96908999579629,2.02260365295829,125,125,10,99,39,6.84148889421721,2,"data-5-25/unkn1.RData",49,37,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br7 Bullet 2-5",0.227399228849237,136,4.17699468436286,2.87386999452668,125,125,9,88,25,7.81226666645752,2,"data-5-25/unkn1.RData",95,34,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br1 Bullet 2-1",0.449654858823201,88,1.46831911663285,1.80486889002933,100,125,5,94,33,6.37880675791,1,"data-5-25/unkn1.RData",7,5,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br2 Bullet 2-5",0.28350828689831,296,1.04256453653206,1.49404315850239,150,125,8,89,30,5.26115607650206,3,"data-5-25/unkn1.RData",35,10,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br10 Bullet 1-6",0.18958650706162,10,1.58651323392367,1.81311801890227,200,125,7,87,29,5.33105099126318,2,"data-5-25/unkn1.RData",18,60,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br2 Bullet 1-3",0.349768927972189,398,1.20791674100347,1.62416838351952,150,125,5,81,37,3.35736003592096,2,"data-5-25/unkn1.RData",27,9,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br1 Bullet 1-6",0.101770627036231,173,3.43869335570947,2.58317079354573,100,125,9,119,53,10.1368978157581,2,"data-5-25/unkn1.RData",6,6,38,FALSE,5,0.00451892299002071,0.0363636363636364
"Ukn Bullet B-1","Br3 Bullet 1-5",0.407009861457512,122,1.66257449042507,1.91630804363566,125,125,3,92,50,1.77004998459138,2,"data-5-25/unkn1.RData",41,17,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br6 Bullet 1-5",0.30211162661912,54,1.70994882724951,1.76963210410278,125,125,7,104,39,6.80682378749969,3,"data-5-25/unkn1.RData",77,29,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br6 Bullet 2-3",0.192574793357908,83,2.27700027050908,2.49465768632721,200,125,9,103,29,6.78727689106453,2,"data-5-25/unkn1.RData",81,30,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br4 Bullet 1-2",0.880648251166885,202,0.043042747680785,0.885993998026115,125,125,21,84,15,10.1936280954412,5,"data-5-25/unkn1.RData",50,38,38,TRUE,5,1,0.866666666666667
"Ukn Bullet B-1","Br6 Bullet 1-1",0.277758386581849,309,5.38857284391801,2.82541502068589,175,125,7,89,38,3.8322511216986,2,"data-5-25/unkn1.RData",73,25,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br8 Bullet 2-4",0.228701927149142,367,3.91809169101004,2.40767789705632,325,125,10,88,25,11.6868125738841,2,"data-5-25/unkn1.RData",106,46,38,FALSE,5,0.00451892299002071,0.0247933884297521
"Ukn Bullet B-1","Br10 Bullet 1-5",0.28386540151752,315,1.13928365558655,1.55237798077224,200,125,16,93,22,11.0431362087555,3,"data-5-25/unkn1.RData",17,59,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br6 Bullet 2-5",0.344764181702873,65,1.30346919598029,1.65942357996949,175,125,10,102,23,5.14469656330363,2,"data-5-25/unkn1.RData",83,26,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br9 Bullet 1-3",0.310938752353413,117,1.61805108068094,1.75373231977789,125,125,14,85,17,11.7246921336852,3,"data-5-25/unkn1.RData",111,51,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br7 Bullet 2-6",0.25713347608914,304,0.728818186870163,1.38120990640949,100,125,11,97,35,6.25182930333886,5,"data-5-25/unkn1.RData",96,35,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br7 Bullet 2-3",0.229167695892471,267,2.96045325802289,2.21806054350466,150,125,15,85,20,19.4382649565926,6,"data-5-25/unkn1.RData",93,32,38,FALSE,5,0.00451892299002071,0.0245901639344262
"Ukn Bullet B-1","Br2 Bullet 1-6",0.190739706514026,1,3.05929501021532,2.13916300425132,125,125,11,102,25,9.09770025814792,3,"data-5-25/unkn1.RData",30,12,38,FALSE,5,0.00451892299002071,0.0272727272727273
"Ukn Bullet B-1","Br9 Bullet 2-6",0.239299832749838,180,0.545869644822517,1.14052396221346,175,125,9,82,22,4.56703887914016,3,"data-5-25/unkn1.RData",120,53,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br2 Bullet 2-6",0.284274991564945,288,1.3195042852064,1.81692028624077,175,125,9,85,37,6.49971867650124,3,"data-5-25/unkn1.RData",36,11,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br1 Bullet 1-5",0.411154458018939,71,1.90237704048151,1.92769848396566,100,125,14,89,22,13.689760064023,5,"data-5-25/unkn1.RData",5,5,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br7 Bullet 2-1",0.460577706082802,37,0.439671610309881,1.17808098902601,150,125,9,108,26,2.19624442422378,3,"data-5-25/unkn1.RData",91,36,38,FALSE,5,0.00451892299002071,0.00869565217391304
"Ukn Bullet B-1","Br7 Bullet 2-2",0.329174365378182,374,1.62812530529591,1.76310479724732,200,125,6,76,24,5.6431458454932,3,"data-5-25/unkn1.RData",92,31,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br3 Bullet 2-1",0.337314397680174,134,2.14657262530021,2.01289172332695,175,125,4,94,52,2.17431575475648,1,"data-5-25/unkn1.RData",43,17,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br5 Bullet 1-2",0.452604567399959,49,1.62678438450038,1.84664631466229,150,125,10,107,25,5.47335601893073,3,"data-5-25/unkn1.RData",62,20,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br10 Bullet 2-2",0.160892838580491,12,1.33233642140056,1.68033800868517,200,125,5,75,21,2.89806526919973,1,"data-5-25/unkn1.RData",20,60,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br8 Bullet 1-6",0.283978088262905,222,0.909999114655093,1.4246502095211,125,125,7,85,38,5.60971456238445,2,"data-5-25/unkn1.RData",102,48,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br8 Bullet 2-3",0.269072360269749,158,3.28352746009947,2.66967413048947,250,125,11,89,37,19.462588772197,4,"data-5-25/unkn1.RData",105,45,38,FALSE,5,0.00451892299002071,0.00909090909090909
"Ukn Bullet B-1","Br5 Bullet 2-4",0.415245477590661,48,1.28379197837569,1.70156791887919,150,125,9,98,38,4.59666987237663,3,"data-5-25/unkn1.RData",70,20,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br7 Bullet 1-5",0.204070590433592,146,2.58979318534661,2.49080871608747,175,125,11,96,28,14.8636490998623,2,"data-5-25/unkn1.RData",89,35,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br8 Bullet 2-6",0.281253201176533,227,3.82205916761059,2.44613830692867,100,125,6,81,28,4.63420238033261,1,"data-5-25/unkn1.RData",108,48,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br5 Bullet 1-1",0.139441733612756,266,1.00799863491914,1.39353885768697,150,125,22,96,16,12.8735953422625,5,"data-5-25/unkn1.RData",61,19,38,FALSE,5,0.00451892299002071,0.0530973451327434
"Ukn Bullet B-1","Br2 Bullet 2-3",0.355887930105236,125,1.08531787836786,1.69742800585227,125,125,5,84,37,4.0231283069037,1,"data-5-25/unkn1.RData",33,8,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br8 Bullet 1-5",0.258742424952806,283,1.1137327538763,1.55718573090436,100,125,8,86,36,7.42694765633075,2,"data-5-25/unkn1.RData",101,47,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br4 Bullet 2-1",0.294614640722837,189,1.47755814848667,1.7192915264667,175,125,3,79,56,1.16026406748969,1,"data-5-25/unkn1.RData",55,41,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br3 Bullet 2-4",0.315063471603081,235,2.79372183684842,2.18558695225202,125,125,8,77,27,3.82071342786351,3,"data-5-25/unkn1.RData",46,14,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br4 Bullet 2-4",0.71878203004532,204,0.135994672435515,0.931860707070302,175,125,5,77,47,0.753301953928292,1,"data-5-25/unkn1.RData",58,38,38,TRUE,5,1,0.482142857142857
"Ukn Bullet B-1","Br3 Bullet 2-2",0.194306741905862,75,0.77137064655959,1.27385250741803,175,125,5,101,31,1.85874075959817,2,"data-5-25/unkn1.RData",44,18,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br2 Bullet 2-2",0.322508313454735,341,3.30709135442497,2.26949878357819,150,125,9,97,30,5.13734339839448,4,"data-5-25/unkn1.RData",32,7,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br10 Bullet 2-3",0.164943503550541,64,0.705201020120022,1.20276208443353,125,125,4,109,56,1.45953491534766,1,"data-5-25/unkn1.RData",21,55,38,FALSE,5,0.00451892299002071,0.00862068965517241
"Ukn Bullet B-1","Br7 Bullet 1-3",0.188786159649806,150,2.24887210297983,2.06131170673803,200,125,9,105,39,8.55238211196984,2,"data-5-25/unkn1.RData",87,33,38,FALSE,5,0.00451892299002071,0.00961538461538462
"Ukn Bullet B-1","Br9 Bullet 1-5",0.0560358045719268,177,0.694243678413732,1.1750693089697,225,125,11,79,32,6.11428659105006,3,"data-5-25/unkn1.RData",113,53,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br6 Bullet 1-3",0.307484281634179,130,1.11393326342068,1.55299966171093,225,125,8,94,24,6.4017849052367,2,"data-5-25/unkn1.RData",75,27,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br3 Bullet 1-2",0.325430004774112,243,2.03100526547643,1.91525196627128,125,125,11,87,33,5.92619011577122,2,"data-5-25/unkn1.RData",38,14,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br6 Bullet 1-2",0.299786980746537,75,1.33547634347689,1.85459786627546,150,125,7,102,29,4.883527019261,2,"data-5-25/unkn1.RData",74,26,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br3 Bullet 2-3",0.418171113110595,117,0.912851405840575,1.49984140899342,175,125,12,89,24,5.94635248024269,3,"data-5-25/unkn1.RData",45,13,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br2 Bullet 1-2",0.401224343788844,108,1.39631831770074,1.89648928386563,150,125,7,94,31,5.16375924615824,2,"data-5-25/unkn1.RData",26,8,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br3 Bullet 1-4",0.1937818320359,161,7.619222861277,3.21045104841556,350,125,10,111,36,13.9747909445894,4,"data-5-25/unkn1.RData",40,16,38,FALSE,5,0.00451892299002071,0.0631578947368421
"Ukn Bullet B-1","Br7 Bullet 1-2",0.317182787338049,269,1.66694936960121,1.81472098494443,150,125,4,84,34,2.75254791320909,2,"data-5-25/unkn1.RData",86,32,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br10 Bullet 1-2",0.320563606126902,254,0.994936128304341,1.56137087971691,175,125,8,91,17,4.58789598058375,1,"data-5-25/unkn1.RData",14,56,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br4 Bullet 2-3",0.337546247225669,53,2.16301170054039,2.127799278321,150,125,8,102,48,3.34067556244069,2,"data-5-25/unkn1.RData",57,37,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br9 Bullet 1-4",0.23207795621439,288,1.5716831661112,1.72819295941271,150,125,4,83,35,4.46525253109186,2,"data-5-25/unkn1.RData",112,52,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br4 Bullet 2-2",0.326050056919401,102,5.22709130590575,2.86790793444721,175,125,7,84,29,12.6104330178508,2,"data-5-25/unkn1.RData",56,42,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br6 Bullet 1-4",0.163349835456864,270,1.25044840067596,1.52558864850549,225,125,9,99,31,6.20479854270865,2,"data-5-25/unkn1.RData",76,28,38,FALSE,5,0.00451892299002071,0.0087719298245614
"Ukn Bullet B-1","Br8 Bullet 2-5",0.309969268831585,243,4.30900437275548,2.63116019059056,125,125,5,92,85,8.43800830383452,4,"data-5-25/unkn1.RData",107,47,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br10 Bullet 1-3",0.239351108465279,139,7.45161911194434,3.15741121999876,350,125,5,104,30,6.17956231860057,1,"data-5-25/unkn1.RData",15,57,38,FALSE,5,0.00451892299002071,0.0238095238095238
"Ukn Bullet B-1","Br9 Bullet 2-5",0.184318181743968,183,1.50912038624947,1.68814071560424,100,125,6,73,24,4.22577589956883,2,"data-5-25/unkn1.RData",119,52,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br10 Bullet 2-5",0.299187149864858,158,1.52666580074608,1.79617770075439,250,125,12,88,13,11.7096082478819,2,"data-5-25/unkn1.RData",23,57,38,FALSE,5,0.00451892299002071,0.0173913043478261
"Ukn Bullet B-1","Br10 Bullet 1-1",0.273552379399195,226,0.685129696624471,1.29970123477589,200,125,11,86,28,4.21414645921308,3,"data-5-25/unkn1.RData",13,55,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br8 Bullet 1-3",0.278198226673322,151,1.30962304962232,1.6256360469517,150,125,8,109,36,6.47383442969884,2,"data-5-25/unkn1.RData",99,45,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br2 Bullet 1-1",0.341284656618497,317,1.28453135809354,1.65475110816046,150,125,13,91,24,7.76470651139542,3,"data-5-25/unkn1.RData",25,7,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br3 Bullet 1-3",0.18711042372372,343,3.18858115019195,2.25361118975391,150,125,2,105,80,0.0616831014170478,1,"data-5-25/unkn1.RData",39,15,38,FALSE,5,0.00451892299002071,0.00793650793650794
"Ukn Bullet B-1","Br1 Bullet 2-6",0.255229708171961,361,0.920510004419413,1.39245156416899,100,125,8,93,24,3.48227285476837,2,"data-5-25/unkn1.RData",12,4,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br1 Bullet 2-4",0.238978186806103,223,0.670461472688973,1.25851006837427,150,125,11,82,27,7.50126038978856,5,"data-5-25/unkn1.RData",10,2,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br3 Bullet 2-6",0.343786718268037,1,3.08087904724147,2.37234108511628,125,125,5,103,37,3.3837946469232,2,"data-5-25/unkn1.RData",48,16,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br1 Bullet 1-2",0.302026376653476,289,0.611736815300268,1.24861490150158,100,125,10,96,29,6.43376505140821,4,"data-5-25/unkn1.RData",2,2,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br2 Bullet 1-5",0.287314170354444,289,1.39409105810682,1.79738193412589,100,125,11,90,19,9.0711003103171,2,"data-5-25/unkn1.RData",29,11,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br7 Bullet 1-1",0.31779895180392,377,2.55158055279266,2.09997292451005,125,125,5,82,54,4.91478569058541,1,"data-5-25/unkn1.RData",85,31,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br6 Bullet 1-6",0.258793945075379,83,1.69063024032523,1.79866393273072,125,125,7,101,33,4.9033433381162,2,"data-5-25/unkn1.RData",78,30,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br1 Bullet 1-1",0.351600672609188,306,1.30390583603543,1.68593847974135,100,125,9,96,20,8.08733195227804,2,"data-5-25/unkn1.RData",1,1,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br5 Bullet 1-6",0.288633700595242,86,1.50707113916833,1.67635582207045,150,125,10,115,30,5.51285657162338,2,"data-5-25/unkn1.RData",66,24,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br10 Bullet 1-4",0.31143031231626,221,3.24172685636804,2.69192533329546,175,125,7,87,26,18.182252700915,4,"data-5-25/unkn1.RData",16,58,38,FALSE,5,0.00451892299002071,0.0194174757281553
"Ukn Bullet B-1","Br2 Bullet 2-1",0.210540424835415,328,1.76885288506636,1.84473118329379,175,125,14,86,23,9.59420705734318,5,"data-5-25/unkn1.RData",31,12,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br1 Bullet 2-5",0.372392788840147,195,1.70853859188683,1.86194114682202,125,125,3,77,34,3.96466986360979,1,"data-5-25/unkn1.RData",11,3,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br9 Bullet 2-1",0.314175094317971,203,1.90193330915062,1.90402619582409,175,125,8,82,23,4.54574582768577,2,"data-5-25/unkn1.RData",115,54,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br1 Bullet 2-2",0.17153479727613,116,3.54585421069303,2.30659651964894,175,125,8,85,18,5.9881101596454,2,"data-5-25/unkn1.RData",8,6,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br2 Bullet 2-4",0.240719642215261,190,1.21824785191346,1.58597300198469,175,125,15,84,31,9.03159796163918,3,"data-5-25/unkn1.RData",34,9,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br5 Bullet 2-6",0.163886333333928,242,1.88932245494598,1.80202531529524,150,125,4,84,45,3.8021747409808,1,"data-5-25/unkn1.RData",72,22,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br6 Bullet 2-6",0.267299276055606,241,1.22272818035468,1.58142387351622,125,125,9,84,44,7.17763474021478,2,"data-5-25/unkn1.RData",84,27,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br4 Bullet 1-3",0.270567180952997,155,1.1317403894446,1.54983257657324,100,125,7,91,29,3.27141607910834,2,"data-5-25/unkn1.RData",51,39,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br2 Bullet 1-4",0.296355063328126,247,2.84289298650987,2.43457755902603,200,125,12,81,31,7.25305776321854,2,"data-5-25/unkn1.RData",28,10,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br1 Bullet 1-3",0.3390205182755,199,1.9665137045798,1.94616659850648,100,125,6,83,42,4.69728213541535,2,"data-5-25/unkn1.RData",3,3,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br4 Bullet 2-5",0.243993769372159,159,1.07697753527721,1.51227547977734,125,125,10,90,27,5.68900688865574,3,"data-5-25/unkn1.RData",59,39,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br9 Bullet 1-6",0.316298702222047,194,1.65984524821032,1.80813501719245,150,125,12,79,32,6.15433382087406,5,"data-5-25/unkn1.RData",114,54,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br4 Bullet 2-6",0.204263689682533,277,1.0155927658766,1.44090331952234,200,125,18,86,21,9.26106375216608,4,"data-5-25/unkn1.RData",60,40,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br5 Bullet 2-3",0.195887376168452,95,0.826851266134621,1.35896467648392,150,125,10,103,27,3.7047622334276,2,"data-5-25/unkn1.RData",69,19,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br9 Bullet 1-1",0.26314339857374,157,3.34253340974676,2.49655752266014,175,125,10,98,36,7.59358787591265,2,"data-5-25/unkn1.RData",109,49,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br4 Bullet 1-4",0.289802209679401,150,1.11339586858582,1.54396503483024,100,125,3,92,32,2.86279205200361,1,"data-5-25/unkn1.RData",52,40,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br8 Bullet 1-1",0.423102550473013,204,1.51153134322222,1.80123624534581,150,125,7,76,34,9.30182607552682,2,"data-5-25/unkn1.RData",97,43,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br10 Bullet 2-4",0.313067393470496,212,4.0901508046097,2.66680811617488,150,125,6,83,44,8.36160025272458,2,"data-5-25/unkn1.RData",22,56,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br9 Bullet 2-3",0.235284831458217,165,3.58593876009908,2.67882407092912,175,125,11,84,19,9.95207225663086,2,"data-5-25/unkn1.RData",117,50,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br3 Bullet 1-6",0.36954440051411,85,0.510508662329991,1.16118689397915,125,125,10,98,30,3.29122226138378,2,"data-5-25/unkn1.RData",42,18,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br10 Bullet 2-6",0.305883564887655,211,1.5700283496182,1.7617176273432,125,125,4,89,33,3.22662833261717,1,"data-5-25/unkn1.RData",24,58,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br5 Bullet 1-5",0.23131531476053,236,0.391440908572745,0.993620189957145,175,125,14,90,36,7.2693620140525,3,"data-5-25/unkn1.RData",65,23,38,FALSE,5,0.00451892299002071,0.0263157894736842
"Ukn Bullet B-1","Br6 Bullet 2-4",0.365538710065793,280,2.52228700552308,2.1150279579938,225,125,4,94,30,2.29385906015908,2,"data-5-25/unkn1.RData",82,25,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br1 Bullet 1-4",0.271503502555532,393,1.0595379676394,1.46793062762387,125,125,6,96,26,5.00500103344497,1,"data-5-25/unkn1.RData",4,4,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br1 Bullet 2-3",0.346403771243569,106,6.89737142702251,3.38755036618675,200,125,6,128,47,8.70373225738446,1,"data-5-25/unkn1.RData",9,1,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br4 Bullet 1-6",0.232458653197431,7,2.08092361882163,2.11657214916184,100,125,2,89,58,1.43211366175516,1,"data-5-25/unkn1.RData",54,42,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br4 Bullet 1-5",0.295755937586567,172,1.54455904864933,1.739536556255,100,125,1,89,49,0.250484851171763,1,"data-5-25/unkn1.RData",53,41,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br3 Bullet 2-5",0.228186994851149,401,4.85305554106401,2.73496817192078,175,125,8,106,41,6.89213726434705,2,"data-5-25/unkn1.RData",47,15,38,FALSE,5,0.00451892299002071,0.00900900900900901
"Ukn Bullet B-1","Br5 Bullet 2-1",0.301339782738971,237,0.389236301926829,1.05853585730071,150,125,6,87,30,1.41996589638524,2,"data-5-25/unkn1.RData",67,23,38,FALSE,5,0.00451892299002071,0.036036036036036
"Ukn Bullet B-1","Br7 Bullet 2-4",0.272118086232646,170,1.48440677935361,1.77376132032635,100,125,11,80,26,3.82413211756846,2,"data-5-25/unkn1.RData",94,33,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-1","Br5 Bullet 2-2",0.300035862431472,99,1.6268435400765,1.74829223966762,125,125,7,106,28,4.94676893058377,2,"data-5-25/unkn1.RData",68,24,38,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-2","Br5 Bullet 1-6",0.359987782696409,82,2.02277286304319,2.67984506208404,150,525,3,93,36,1.52109828555652,1,"data-5-25/unkn2.RData",66,24,39,FALSE,5,0.00451892299002071,0
"Ukn Bullet B-2","Br10 Bullet 1-6",0.239623293643097,1,2.27342153614568,2.81660725891586,200,525,8,67,34,2.53898479482062,4,"data-5-25/unkn2.RData",18,60,39,FALSE,5,0.00451892299002071,0.0357142857142857
"Ukn Bullet B-2","Br1 Bullet 1-3",0.332576381192845,130,2.74322280459044,2.94965583852006,100,525,10,67,17,8.36936298347692,2,"data-5-25/unkn2.RData",3,3,39,FALSE,5,0.00451892299002071,0
