"b2","b1","ccf","lag","distr.dist","distr.sd","x1","x2","num.matches","num.mismatches","non_cms","sumpeaks","cms","data","resID","id.x","id.y","match","span","pred","forest"
"Ukn Bullet B-1","Br9 Bullet 1-2",0.407378869206073,183,8.41347366742442,3.50317414622132,175,125,0,13,13,0,0,"data-30-25/unkn1.RData",110,50,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br5 Bullet 2-5",0.246435294432398,40,1.31139605520569,1.67926137624784,125,125,6,23,7,5.28470847515953,2,"data-30-25/unkn1.RData",71,21,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br7 Bullet 1-4",0.158091401180397,25,2.59943602952824,2.03546088767139,125,125,2,21,10,1.32950263895687,1,"data-30-25/unkn1.RData",88,34,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br4 Bullet 1-1",0.384545759998407,46,1.96908999579629,2.02260365295829,125,125,0,15,15,0,0,"data-30-25/unkn1.RData",49,37,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br7 Bullet 2-5",0.227399228849237,136,4.17699468436286,2.87386999452668,125,125,3,20,10,3.04551318849763,2,"data-30-25/unkn1.RData",95,34,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br1 Bullet 2-1",0.449654858823201,88,1.46831911663285,1.80486889002933,100,125,4,12,6,3.1100691755244,2,"data-30-25/unkn1.RData",7,5,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br2 Bullet 2-5",0.28350828689831,296,1.04256453653206,1.49404315850239,150,125,5,21,15,3.38128195102311,4,"data-30-25/unkn1.RData",35,10,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br10 Bullet 1-6",0.18958650706162,10,1.58651323392367,1.81311801890227,200,125,2,12,6,1.27845505478407,1,"data-30-25/unkn1.RData",18,60,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br2 Bullet 1-3",0.349768927972189,398,1.20791674100347,1.62416838351952,150,125,7,14,7,5.30036970256025,4,"data-30-25/unkn1.RData",27,9,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br1 Bullet 1-6",0.101770627036231,173,3.43869335570947,2.58317079354573,100,125,4,20,10,2.0687242505865,4,"data-30-25/unkn1.RData",6,6,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br3 Bullet 1-5",0.407009861457512,122,1.66257449042507,1.91630804363566,125,125,5,14,4,7.12905204600995,2,"data-30-25/unkn1.RData",41,17,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br6 Bullet 1-5",0.30211162661912,54,1.70994882724951,1.76963210410278,125,125,4,21,12,3.98990469314337,3,"data-30-25/unkn1.RData",77,29,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br6 Bullet 2-3",0.192574793357908,83,2.27700027050908,2.49465768632721,200,125,2,23,12,1.66500048025282,2,"data-30-25/unkn1.RData",81,30,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br4 Bullet 1-2",0.880648251166885,202,0.043042747680785,0.885993998026115,125,125,17,9,5,6.83939042689086,10,"data-30-25/unkn1.RData",50,38,38,TRUE,30,1,0.955752212389381
"Ukn Bullet B-1","Br6 Bullet 1-1",0.277758386581849,309,5.38857284391801,2.82541502068589,175,125,1,14,12,0.432015052682004,1,"data-30-25/unkn1.RData",73,25,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br8 Bullet 2-4",0.228701927149142,367,3.91809169101004,2.40767789705632,325,125,3,23,13,6.43457874718129,2,"data-30-25/unkn1.RData",106,46,38,FALSE,30,0.00414624952883528,0.018348623853211
"Ukn Bullet B-1","Br10 Bullet 1-5",0.28386540151752,315,1.13928365558655,1.55237798077224,200,125,2,13,7,2.20462906430439,1,"data-30-25/unkn1.RData",17,59,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br6 Bullet 2-5",0.344764181702873,65,1.30346919598029,1.65942357996949,175,125,7,17,9,6.07029154119905,5,"data-30-25/unkn1.RData",83,26,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br9 Bullet 1-3",0.310938752353413,117,1.61805108068094,1.75373231977789,125,125,7,15,5,7.69478236180144,3,"data-30-25/unkn1.RData",111,51,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br7 Bullet 2-6",0.25713347608914,304,0.728818186870163,1.38120990640949,100,125,1,19,15,0.477219375822003,1,"data-30-25/unkn1.RData",96,35,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br7 Bullet 2-3",0.229167695892471,267,2.96045325802289,2.21806054350466,150,125,5,18,11,4.98945740769607,3,"data-30-25/unkn1.RData",93,32,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br2 Bullet 1-6",0.190739706514026,1,3.05929501021532,2.13916300425132,125,125,5,19,8,7.27117553352491,4,"data-30-25/unkn1.RData",30,12,38,FALSE,30,0.00414624952883528,0.0423728813559322
"Ukn Bullet B-1","Br9 Bullet 2-6",0.239299832749838,180,0.545869644822517,1.14052396221346,175,125,7,13,8,3.57193490426579,3,"data-30-25/unkn1.RData",120,53,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br2 Bullet 2-6",0.284274991564945,288,1.3195042852064,1.81692028624077,175,125,5,17,7,3.25516166778792,3,"data-30-25/unkn1.RData",36,11,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br1 Bullet 1-5",0.411154458018939,71,1.90237704048151,1.92769848396566,100,125,3,17,8,2.98486225877109,1,"data-30-25/unkn1.RData",5,5,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br7 Bullet 2-1",0.460577706082802,37,0.439671610309881,1.17808098902601,150,125,6,23,11,4.2320763857757,4,"data-30-25/unkn1.RData",91,36,38,FALSE,30,0.00414624952883528,0.00826446280991736
"Ukn Bullet B-1","Br7 Bullet 2-2",0.329174365378182,374,1.62812530529591,1.76310479724732,200,125,4,11,6,3.69350445682102,3,"data-30-25/unkn1.RData",92,31,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br3 Bullet 2-1",0.337314397680174,134,2.14657262530021,2.01289172332695,175,125,3,15,7,5.58673985107904,2,"data-30-25/unkn1.RData",43,17,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br5 Bullet 1-2",0.452604567399959,49,1.62678438450038,1.84664631466229,150,125,3,18,10,4.47657944973255,2,"data-30-25/unkn1.RData",62,20,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br10 Bullet 2-2",0.160892838580491,12,1.33233642140056,1.68033800868517,200,125,4,20,8,2.99429185673905,2,"data-30-25/unkn1.RData",20,60,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br8 Bullet 1-6",0.283978088262905,222,0.909999114655093,1.4246502095211,125,125,5,16,10,2.98274646130062,2,"data-30-25/unkn1.RData",102,48,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br8 Bullet 2-3",0.269072360269749,158,3.28352746009947,2.66967413048947,250,125,4,9,6,3.02873090761617,4,"data-30-25/unkn1.RData",105,45,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br5 Bullet 2-4",0.415245477590661,48,1.28379197837569,1.70156791887919,150,125,3,18,7,3.80501784433012,1,"data-30-25/unkn1.RData",70,20,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br7 Bullet 1-5",0.204070590433592,146,2.58979318534661,2.49080871608747,175,125,3,18,8,2.69982420860628,1,"data-30-25/unkn1.RData",89,35,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br8 Bullet 2-6",0.281253201176533,227,3.82205916761059,2.44613830692867,100,125,6,13,8,5.35847216391526,3,"data-30-25/unkn1.RData",108,48,38,FALSE,30,0.00414624952883528,0.00869565217391304
"Ukn Bullet B-1","Br5 Bullet 1-1",0.139441733612756,266,1.00799863491914,1.39353885768697,150,125,2,18,14,1.51083378581833,1,"data-30-25/unkn1.RData",61,19,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br2 Bullet 2-3",0.355887930105236,125,1.08531787836786,1.69742800585227,125,125,9,17,5,5.676531611694,4,"data-30-25/unkn1.RData",33,8,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br8 Bullet 1-5",0.258742424952806,283,1.1137327538763,1.55718573090436,100,125,2,18,12,1.43616754282253,2,"data-30-25/unkn1.RData",101,47,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br4 Bullet 2-1",0.294614640722837,189,1.47755814848667,1.7192915264667,175,125,1,16,9,1.38447534670723,1,"data-30-25/unkn1.RData",55,41,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br3 Bullet 2-4",0.315063471603081,235,2.79372183684842,2.18558695225202,125,125,6,10,4,7.98270502865163,2,"data-30-25/unkn1.RData",46,14,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br4 Bullet 2-4",0.71878203004532,204,0.135994672435515,0.931860707070302,175,125,12,10,4,7.10842270510675,6,"data-30-25/unkn1.RData",58,38,38,TRUE,30,1,0.761061946902655
"Ukn Bullet B-1","Br3 Bullet 2-2",0.194306741905862,75,0.77137064655959,1.27385250741803,175,125,8,19,6,4.45800549305941,3,"data-30-25/unkn1.RData",44,18,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br2 Bullet 2-2",0.322508313454735,341,3.30709135442497,2.26949878357819,150,125,6,19,5,5.68486016814812,2,"data-30-25/unkn1.RData",32,7,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br10 Bullet 2-3",0.164943503550541,64,0.705201020120022,1.20276208443353,125,125,8,21,6,6.26666370518019,3,"data-30-25/unkn1.RData",21,55,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br7 Bullet 1-3",0.188786159649806,150,2.24887210297983,2.06131170673803,200,125,4,17,9,3.78981714736041,3,"data-30-25/unkn1.RData",87,33,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br9 Bullet 1-5",0.0560358045719268,177,0.694243678413732,1.1750693089697,225,125,8,12,8,3.77788296765363,5,"data-30-25/unkn1.RData",113,53,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br6 Bullet 1-3",0.307484281634179,130,1.11393326342068,1.55299966171093,225,125,2,15,8,1.64113249178654,2,"data-30-25/unkn1.RData",75,27,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br3 Bullet 1-2",0.325430004774112,243,2.03100526547643,1.91525196627128,125,125,5,12,4,3.92834981649351,2,"data-30-25/unkn1.RData",38,14,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br6 Bullet 1-2",0.299786980746537,75,1.33547634347689,1.85459786627546,150,125,5,22,9,3.9156254931514,3,"data-30-25/unkn1.RData",74,26,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br3 Bullet 2-3",0.418171113110595,117,0.912851405840575,1.49984140899342,175,125,6,15,9,4.59941347055584,3,"data-30-25/unkn1.RData",45,13,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br2 Bullet 1-2",0.401224343788844,108,1.39631831770074,1.89648928386563,150,125,7,16,8,4.85607508843821,4,"data-30-25/unkn1.RData",26,8,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br3 Bullet 1-4",0.1937818320359,161,7.619222861277,3.21045104841556,350,125,5,18,11,1.63443848379269,2,"data-30-25/unkn1.RData",40,16,38,FALSE,30,0.00414624952883528,0.0392156862745098
"Ukn Bullet B-1","Br7 Bullet 1-2",0.317182787338049,269,1.66694936960121,1.81472098494443,150,125,10,17,6,9.40962131174628,5,"data-30-25/unkn1.RData",86,32,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br10 Bullet 1-2",0.320563606126902,254,0.994936128304341,1.56137087971691,175,125,2,20,8,2.33099466312239,1,"data-30-25/unkn1.RData",14,56,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br4 Bullet 2-3",0.337546247225669,53,2.16301170054039,2.127799278321,150,125,1,20,10,1.62099606193826,1,"data-30-25/unkn1.RData",57,37,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br9 Bullet 1-4",0.23207795621439,288,1.5716831661112,1.72819295941271,150,125,2,20,11,2.92514254606665,1,"data-30-25/unkn1.RData",112,52,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br4 Bullet 2-2",0.326050056919401,102,5.22709130590575,2.86790793444721,175,125,1,16,12,2.93373696270077,1,"data-30-25/unkn1.RData",56,42,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br6 Bullet 1-4",0.163349835456864,270,1.25044840067596,1.52558864850549,225,125,5,21,12,4.07933288495616,3,"data-30-25/unkn1.RData",76,28,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br8 Bullet 2-5",0.309969268831585,243,4.30900437275548,2.63116019059056,125,125,2,15,8,1.09442929919573,2,"data-30-25/unkn1.RData",107,47,38,FALSE,30,0.00414624952883528,0.0165289256198347
"Ukn Bullet B-1","Br10 Bullet 1-3",0.239351108465279,139,7.45161911194434,3.15741121999876,350,125,2,14,11,7.7108853429671,1,"data-30-25/unkn1.RData",15,57,38,FALSE,30,0.00414624952883528,0.032520325203252
"Ukn Bullet B-1","Br9 Bullet 2-5",0.184318181743968,183,1.50912038624947,1.68814071560424,100,125,7,10,5,5.25576157933349,3,"data-30-25/unkn1.RData",119,52,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br10 Bullet 2-5",0.299187149864858,158,1.52666580074608,1.79617770075439,250,125,4,13,6,4.91429822108554,3,"data-30-25/unkn1.RData",23,57,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br10 Bullet 1-1",0.273552379399195,226,0.685129696624471,1.29970123477589,200,125,2,20,15,0.936098147087899,1,"data-30-25/unkn1.RData",13,55,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br8 Bullet 1-3",0.278198226673322,151,1.30962304962232,1.6256360469517,150,125,3,13,7,2.93067169140128,2,"data-30-25/unkn1.RData",99,45,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br2 Bullet 1-1",0.341284656618497,317,1.28453135809354,1.65475110816046,150,125,6,21,13,4.74112613570868,4,"data-30-25/unkn1.RData",25,7,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br3 Bullet 1-3",0.18711042372372,343,3.18858115019195,2.25361118975391,150,125,0,17,17,0,0,"data-30-25/unkn1.RData",39,15,38,FALSE,30,0.00414624952883528,0.0103092783505155
"Ukn Bullet B-1","Br1 Bullet 2-6",0.255229708171961,361,0.920510004419413,1.39245156416899,100,125,4,21,10,3.23491610353584,2,"data-30-25/unkn1.RData",12,4,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br1 Bullet 2-4",0.238978186806103,223,0.670461472688973,1.25851006837427,150,125,6,17,9,3.40325510300444,3,"data-30-25/unkn1.RData",10,2,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br3 Bullet 2-6",0.343786718268037,1,3.08087904724147,2.37234108511628,125,125,4,17,8,3.23632317097168,2,"data-30-25/unkn1.RData",48,16,38,FALSE,30,0.00414624952883528,0.0181818181818182
"Ukn Bullet B-1","Br1 Bullet 1-2",0.302026376653476,289,0.611736815300268,1.24861490150158,100,125,4,21,10,3.03735450900181,2,"data-30-25/unkn1.RData",2,2,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br2 Bullet 1-5",0.287314170354444,289,1.39409105810682,1.79738193412589,100,125,2,21,10,1.38160025701186,1,"data-30-25/unkn1.RData",29,11,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br7 Bullet 1-1",0.31779895180392,377,2.55158055279266,2.09997292451005,125,125,4,13,4,5.57817832665857,2,"data-30-25/unkn1.RData",85,31,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br6 Bullet 1-6",0.258793945075379,83,1.69063024032523,1.79866393273072,125,125,3,21,11,3.53899846521003,2,"data-30-25/unkn1.RData",78,30,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br1 Bullet 1-1",0.351600672609188,306,1.30390583603543,1.68593847974135,100,125,4,19,6,3.36838353379547,2,"data-30-25/unkn1.RData",1,1,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br5 Bullet 1-6",0.288633700595242,86,1.50707113916833,1.67635582207045,150,125,2,17,10,1.84926841324094,1,"data-30-25/unkn1.RData",66,24,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br10 Bullet 1-4",0.31143031231626,221,3.24172685636804,2.69192533329546,175,125,5,18,8,4.40298587425777,4,"data-30-25/unkn1.RData",16,58,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br2 Bullet 2-1",0.210540424835415,328,1.76885288506636,1.84473118329379,175,125,4,21,12,3.93405568783877,4,"data-30-25/unkn1.RData",31,12,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br1 Bullet 2-5",0.372392788840147,195,1.70853859188683,1.86194114682202,125,125,3,11,4,3.54845580900536,1,"data-30-25/unkn1.RData",11,3,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br9 Bullet 2-1",0.314175094317971,203,1.90193330915062,1.90402619582409,175,125,4,12,8,2.90392977523584,3,"data-30-25/unkn1.RData",115,54,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br1 Bullet 2-2",0.17153479727613,116,3.54585421069303,2.30659651964894,175,125,6,16,5,8.91933517488989,3,"data-30-25/unkn1.RData",8,6,38,FALSE,30,0.00414624952883528,0.0078125
"Ukn Bullet B-1","Br2 Bullet 2-4",0.240719642215261,190,1.21824785191346,1.58597300198469,175,125,5,13,9,3.67676322062541,4,"data-30-25/unkn1.RData",34,9,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br5 Bullet 2-6",0.163886333333928,242,1.88932245494598,1.80202531529524,150,125,5,17,5,4.77307238726964,1,"data-30-25/unkn1.RData",72,22,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br6 Bullet 2-6",0.267299276055606,241,1.22272818035468,1.58142387351622,125,125,5,14,8,2.58898788632942,2,"data-30-25/unkn1.RData",84,27,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br4 Bullet 1-3",0.270567180952997,155,1.1317403894446,1.54983257657324,100,125,9,12,8,3.47780241600561,4,"data-30-25/unkn1.RData",51,39,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br2 Bullet 1-4",0.296355063328126,247,2.84289298650987,2.43457755902603,200,125,3,19,14,2.04439512876604,2,"data-30-25/unkn1.RData",28,10,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br1 Bullet 1-3",0.3390205182755,199,1.9665137045798,1.94616659850648,100,125,3,12,8,3.27616941150463,1,"data-30-25/unkn1.RData",3,3,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br4 Bullet 2-5",0.243993769372159,159,1.07697753527721,1.51227547977734,125,125,7,15,10,5.26947397602057,5,"data-30-25/unkn1.RData",59,39,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br9 Bullet 1-6",0.316298702222047,194,1.65984524821032,1.80813501719245,150,125,5,15,10,3.73677027419381,3,"data-30-25/unkn1.RData",114,54,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br4 Bullet 2-6",0.204263689682533,277,1.0155927658766,1.44090331952234,200,125,9,13,11,4.83609286524074,6,"data-30-25/unkn1.RData",60,40,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br5 Bullet 2-3",0.195887376168452,95,0.826851266134621,1.35896467648392,150,125,3,19,10,2.39593827035449,3,"data-30-25/unkn1.RData",69,19,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br9 Bullet 1-1",0.26314339857374,157,3.34253340974676,2.49655752266014,175,125,7,17,8,7.66149804816809,3,"data-30-25/unkn1.RData",109,49,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br4 Bullet 1-4",0.289802209679401,150,1.11339586858582,1.54396503483024,100,125,5,17,8,4.69702894563302,3,"data-30-25/unkn1.RData",52,40,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br8 Bullet 1-1",0.423102550473013,204,1.51153134322222,1.80123624534581,150,125,8,16,9,9.52280984610966,3,"data-30-25/unkn1.RData",97,43,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br10 Bullet 2-4",0.313067393470496,212,4.0901508046097,2.66680811617488,150,125,2,20,12,1.87045024438549,1,"data-30-25/unkn1.RData",22,56,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br9 Bullet 2-3",0.235284831458217,165,3.58593876009908,2.67882407092912,175,125,7,13,3,9.30441968642997,3,"data-30-25/unkn1.RData",117,50,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br3 Bullet 1-6",0.36954440051411,85,0.510508662329991,1.16118689397915,125,125,6,20,7,3.84837789209131,2,"data-30-25/unkn1.RData",42,18,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br10 Bullet 2-6",0.305883564887655,211,1.5700283496182,1.7617176273432,125,125,3,17,8,4.25032687964263,2,"data-30-25/unkn1.RData",24,58,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br5 Bullet 1-5",0.23131531476053,236,0.391440908572745,0.993620189957145,175,125,8,13,5,2.74613395217272,4,"data-30-25/unkn1.RData",65,23,38,FALSE,30,0.00414624952883528,0.0173913043478261
"Ukn Bullet B-1","Br6 Bullet 2-4",0.365538710065793,280,2.52228700552308,2.1150279579938,225,125,8,13,6,11.200348917985,4,"data-30-25/unkn1.RData",82,25,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br1 Bullet 1-4",0.271503502555532,393,1.0595379676394,1.46793062762387,125,125,3,16,11,2.49830554877484,2,"data-30-25/unkn1.RData",4,4,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br1 Bullet 2-3",0.346403771243569,106,6.89737142702251,3.38755036618675,200,125,1,25,17,1.80206807827081,1,"data-30-25/unkn1.RData",9,1,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br4 Bullet 1-6",0.232458653197431,7,2.08092361882163,2.11657214916184,100,125,1,17,12,1.0944825582648,1,"data-30-25/unkn1.RData",54,42,38,FALSE,30,0.00414624952883528,0.0168067226890756
"Ukn Bullet B-1","Br4 Bullet 1-5",0.295755937586567,172,1.54455904864933,1.739536556255,100,125,2,16,15,1.24839983509163,1,"data-30-25/unkn1.RData",53,41,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br3 Bullet 2-5",0.228186994851149,401,4.85305554106401,2.73496817192078,175,125,1,22,13,1.61629148384459,1,"data-30-25/unkn1.RData",47,15,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br5 Bullet 2-1",0.301339782738971,237,0.389236301926829,1.05853585730071,150,125,8,11,6,4.98631431132611,6,"data-30-25/unkn1.RData",67,23,38,FALSE,30,0.00414624952883528,0.0454545454545455
"Ukn Bullet B-1","Br7 Bullet 2-4",0.272118086232646,170,1.48440677935361,1.77376132032635,100,125,4,16,10,4.72401486954695,3,"data-30-25/unkn1.RData",94,33,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-1","Br5 Bullet 2-2",0.300035862431472,99,1.6268435400765,1.74829223966762,125,125,2,20,8,1.40694319122159,1,"data-30-25/unkn1.RData",68,24,38,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-2","Br5 Bullet 1-6",0.359987782696409,82,2.02277286304319,2.67984506208404,150,525,1,13,11,1.65115738252337,1,"data-30-25/unkn2.RData",66,24,39,FALSE,30,0.00414624952883528,0.0707964601769911
"Ukn Bullet B-2","Br10 Bullet 1-6",0.239623293643097,1,2.27342153614568,2.81660725891586,200,525,1,15,12,1.54749402955203,1,"data-30-25/unkn2.RData",18,60,39,FALSE,30,0.00414624952883528,0
"Ukn Bullet B-2","Br1 Bullet 1-3",0.332576381192845,130,2.74322280459044,2.94965583852006,100,525,1,15,8,1.71854108815055,1,"data-30-25/unkn2.RData",3,3,39,FALSE,30,0.00414624952883528,0
