"b2","b1","ccf","lag","distr.dist","distr.sd","x1","x2","num.matches","num.mismatches","non_cms","sumpeaks","cms","data","resID","id.x","id.y","match","pred","bullet","forest","span","crosscutdist"
"Ukn Bullet B-1","Br6 Bullet 2-3",0.192574793357878,83,2.27700027050908,2.49465768632721,200,125,0,17,17,0,0,"data-35-25/unkn1.RData",81,30,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br5 Bullet 2-1",0.301339782738936,237,0.389236301926836,1.0585358573007,150,125,4,12,6,2.26325835760043,2,"data-35-25/unkn1.RData",67,23,38,FALSE,0.00452147701582517,"Ukn Bullet B",0.0172413793103448,35,25
"Ukn Bullet B-1","Br1 Bullet 2-1",0.449654858823215,88,1.4683191166328,1.80486889002933,100,125,5,13,4,3.85838729522153,2,"data-35-25/unkn1.RData",7,5,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br5 Bullet 1-5",0.231315314760635,236,0.391440908572761,0.993620189957217,175,125,3,13,7,1.15794683305981,3,"data-35-25/unkn1.RData",65,23,38,FALSE,0.00452147701582517,"Ukn Bullet B",0.0178571428571429,35,25
"Ukn Bullet B-1","Br3 Bullet 1-6",0.369544400514176,85,0.510508662329975,1.16118689397917,125,125,4,17,6,1.96169060136834,2,"data-35-25/unkn1.RData",42,18,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br6 Bullet 1-3",0.307484281634216,130,1.11393326342065,1.55299966171094,225,125,5,14,5,4.77059965158802,2,"data-35-25/unkn1.RData",75,27,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br3 Bullet 1-2",0.325430004774102,243,2.03100526547649,1.9152519662713,125,125,3,11,5,2.34531806674847,1,"data-35-25/unkn1.RData",38,14,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br10 Bullet 1-2",0.320563606126876,254,0.994936128304369,1.5613708797169,175,125,2,16,7,2.1694995428645,1,"data-35-25/unkn1.RData",14,56,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br7 Bullet 1-6",0.419087106213742,43,0.394963040782059,1.10647383846937,100,125,4,18,5,3.48459140488876,1,"data-35-25/unkn1.RData",90,36,38,FALSE,0.00452147701582517,"Ukn Bullet B",0.00806451612903226,35,25
"Ukn Bullet B-1","Br3 Bullet 2-2",0.194306741905922,75,0.771370646559569,1.27385250741806,175,125,3,17,6,2.29914447257928,1,"data-35-25/unkn1.RData",44,18,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br4 Bullet 2-3",0.337546247225689,53,2.16301170054024,2.127799278321,150,125,0,11,11,0,0,"data-35-25/unkn1.RData",57,37,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br1 Bullet 2-5",0.372392788840212,195,1.70853859188673,1.86194114682202,125,125,2,9,6,2.16052902044303,1,"data-35-25/unkn1.RData",11,3,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br8 Bullet 2-3",0.269072360269623,158,3.28352746009972,2.66967413048952,250,125,4,9,4,4.34981555310792,3,"data-35-25/unkn1.RData",105,45,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br6 Bullet 2-2",0.395267293350962,64,1.55034270524155,1.75096510640275,200,125,2,18,8,2.73641299346574,1,"data-35-25/unkn1.RData",80,29,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br8 Bullet 2-1",0.471469623838825,203,1.99482077621739,2.01656448510291,225,125,10,12,4,13.3826446030271,4,"data-35-25/unkn1.RData",103,43,38,FALSE,0.00452147701582517,"Ukn Bullet B",0.146551724137931,35,25
"Ukn Bullet B-1","Br5 Bullet 2-5",0.246435294432378,40,1.31139605520569,1.67926137624783,125,125,3,16,11,2.95559218200614,3,"data-35-25/unkn1.RData",71,21,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br5 Bullet 2-2",0.300035862431473,99,1.62684354007652,1.74829223966764,125,125,3,10,7,2.52609724747017,3,"data-35-25/unkn1.RData",68,24,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br3 Bullet 1-3",0.18711042372369,343,3.18858115019194,2.25361118975392,150,125,6,13,5,5.01291575068125,3,"data-35-25/unkn1.RData",39,15,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br6 Bullet 2-6",0.267299276055605,241,1.22272818035488,1.58142387351633,125,125,3,14,7,2.07665558074538,2,"data-35-25/unkn1.RData",84,27,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br5 Bullet 2-6",0.163886333333952,242,1.88932245494591,1.80202531529522,150,125,4,11,5,4.13753596692762,3,"data-35-25/unkn1.RData",72,22,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br9 Bullet 2-6",0.239299832749928,180,0.545869644822457,1.14052396221348,175,125,4,13,12,1.27223010854293,2,"data-35-25/unkn1.RData",120,53,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br7 Bullet 1-3",0.188786159649787,150,2.24887210297993,2.06131170673804,200,125,3,15,6,2.70316076531168,2,"data-35-25/unkn1.RData",87,33,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br2 Bullet 1-5",0.287314170354395,289,1.39409105810691,1.79738193412591,100,125,2,20,11,2.07107680567441,1,"data-35-25/unkn1.RData",29,11,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br8 Bullet 1-3",0.278198226673197,151,1.30962304962239,1.6256360469517,150,125,4,10,4,4.5150041792304,2,"data-35-25/unkn1.RData",99,45,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br7 Bullet 1-4",0.158091401180415,25,2.59943602952826,2.03546088767141,125,125,0,16,16,0,0,"data-35-25/unkn1.RData",88,34,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br3 Bullet 2-3",0.41817111311051,117,0.912851405840702,1.49984140899344,175,125,4,14,7,3.1812047293862,2,"data-35-25/unkn1.RData",45,13,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br7 Bullet 1-5",0.204070590433492,146,2.58979318534669,2.49080871608751,175,125,2,15,11,1.36503466292112,1,"data-35-25/unkn1.RData",89,35,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br8 Bullet 1-4",0.243772777443065,131,1.97928145488842,2.00453705046044,175,125,2,16,10,3.29356181931946,1,"data-35-25/unkn1.RData",100,46,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br9 Bullet 1-1",0.263143398573673,157,3.34253340974692,2.49655752266015,175,125,3,13,5,4.88338495191181,2,"data-35-25/unkn1.RData",109,49,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
"Ukn Bullet B-1","Br2 Bullet 1-2",0.401224343788765,108,1.39631831770069,1.89648928386561,150,125,3,15,9,3.81247033064106,2,"data-35-25/unkn1.RData",26,8,38,FALSE,0.00452147701582517,"Ukn Bullet B",0,35,25
