"b2","b1","ccf","lag","distr.dist","distr.sd","x1","x2","num.matches","num.mismatches","non_cms","sumpeaks","cms","data","resID","id.x","id.y","match","span","pred","forest"
"Ukn Bullet B-5","Br1 Bullet 2-2",0.26461797167171,297,5.5794009339166,4.05620565283551,175,200,3,22,11,6.36952288906361,1,"data-20-25/unkn5.RData",8,6,42,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-5","Br9 Bullet 1-6",0.320211406813323,182,4.57608437473007,3.55774415037902,150,200,6,14,9,7.11148330699335,6,"data-20-25/unkn5.RData",114,54,42,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-5","Br2 Bullet 1-3",0.270951910049566,12,3.7636998867976,3.37377751670609,150,200,4,20,12,8.07945486440712,3,"data-20-25/unkn5.RData",27,9,42,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-5","Br7 Bullet 1-1",0.226806602726616,375,4.48855292286494,3.84958205769662,125,200,4,15,9,10.2105436522561,2,"data-20-25/unkn5.RData",85,31,42,FALSE,20,0.00468911188220951,0.00952380952380952
"Ukn Bullet B-5","Br2 Bullet 2-6",0.211044696172614,123,5.70708691718571,3.56652941942734,175,200,1,21,16,1.46536905793869,1,"data-20-25/unkn5.RData",36,11,42,FALSE,20,0.00468911188220951,0.00819672131147541
"Ukn Bullet B-5","Br2 Bullet 1-5",0.229794411367151,93,5.41633065809241,3.54699106731247,100,200,6,20,9,10.9350111531494,2,"data-20-25/unkn5.RData",29,11,42,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-5","Br2 Bullet 1-4",0.539538988064483,285,6.34443971708646,4.1841866922126,200,200,2,25,11,2.76868922026413,1,"data-20-25/unkn5.RData",28,10,42,FALSE,20,0.00468911188220951,0.0720720720720721
"Ukn Bullet B-5","Br6 Bullet 1-1",0.153558481679142,335,8.00568921675283,4.57502415387246,175,200,1,19,10,0.572912256906974,1,"data-20-25/unkn5.RData",73,25,42,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br7 Bullet 1-5",0.45693562903282,201,4.67862340236438,4.20465059936098,175,175,3,17,6,3.70540440069073,1,"data-20-25/unkn6.RData",89,35,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br3 Bullet 2-4",0.156065103821653,339,4.72207443386883,3.89942883552553,125,175,4,22,10,5.15011053630027,1,"data-20-25/unkn6.RData",46,14,37,FALSE,20,0.00468911188220951,0.0169491525423729
"Ukn Bullet B-6","Br7 Bullet 1-3",0.363905055184038,227,4.5364887446836,3.77515359001154,200,175,3,22,8,7.28214050916853,1,"data-20-25/unkn6.RData",87,33,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br3 Bullet 1-5",0.343784112007409,266,3.44570732225382,3.63014992690917,125,175,4,19,10,10.2593916493804,1,"data-20-25/unkn6.RData",41,17,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br5 Bullet 1-3",0.155715447040174,401,3.25617583897589,3.46135381306568,100,175,3,25,9,5.03032381050214,2,"data-20-25/unkn6.RData",63,21,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br8 Bullet 2-1",0.263070565132763,171,5.49694257139355,3.73040636837638,225,175,3,16,12,6.81630862433039,2,"data-20-25/unkn6.RData",103,43,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br4 Bullet 1-3",0.174316425959682,355,2.99500428917564,3.26367445984675,100,175,2,34,24,3.03128443442373,1,"data-20-25/unkn6.RData",51,39,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br1 Bullet 2-6",0.221574409975291,96,5.03141574389487,3.1062934474425,100,175,5,19,9,8.77807846673643,4,"data-20-25/unkn6.RData",12,4,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br7 Bullet 2-1",0.275580982236852,57,4.36459074218514,2.89192287229952,150,175,1,21,12,1.52155142338241,1,"data-20-25/unkn6.RData",91,36,37,FALSE,20,0.00468911188220951,0.0099009900990099
"Ukn Bullet B-6","Br2 Bullet 1-5",0.329106075198824,39,4.26139764262607,3.5112238173994,100,175,3,21,10,2.82256849119351,1,"data-20-25/unkn6.RData",29,11,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br4 Bullet 2-5",0.209232280232456,345,2.86148479347644,3.22611736305085,125,175,0,30,30,0,0,"data-20-25/unkn6.RData",59,39,37,FALSE,20,0.00468911188220951,0.00884955752212389
"Ukn Bullet B-6","Br8 Bullet 2-3",0.477736546159209,211,4.63889794244689,4.38351601376298,250,175,5,15,8,19.5475762525085,2,"data-20-25/unkn6.RData",105,45,37,FALSE,20,0.00468911188220951,0.0727272727272727
"Ukn Bullet B-6","Br7 Bullet 2-4",0.413691023401326,255,3.02369855821471,3.48760320359986,100,175,1,19,19,4.75768816480206,1,"data-20-25/unkn6.RData",94,33,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br1 Bullet 2-1",0.258407718736312,184,5.40167075674475,3.51871077330284,100,175,8,12,6,19.5339240248748,3,"data-20-25/unkn6.RData",7,5,37,FALSE,20,0.00468911188220951,0.166666666666667
"Ukn Bullet B-6","Br6 Bullet 1-2",0.244840329218846,206,5.42930766971381,3.56843974954897,150,175,4,14,6,5.40999376716312,2,"data-20-25/unkn6.RData",74,26,37,FALSE,20,0.00468911188220951,0.0285714285714286
"Ukn Bullet B-6","Br2 Bullet 1-3",0.269936400020165,114,4.87960723384274,3.33801026679303,150,175,1,19,14,0.7938647734007,1,"data-20-25/unkn6.RData",27,9,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br7 Bullet 2-2",0.183086530644042,148,5.40204834004478,3.47694668052083,200,175,4,16,9,11.0987280600538,3,"data-20-25/unkn6.RData",92,31,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br10 Bullet 1-4",0.316678492408719,289,10.3419360953433,4.40576721656897,175,175,1,20,18,4.28881914796225,1,"data-20-25/unkn6.RData",16,58,37,FALSE,20,0.00468911188220951,0.0283018867924528
"Ukn Bullet B-6","Br10 Bullet 1-2",0.221000589430022,383,2.89715130379079,3.27521276299042,175,175,3,22,11,3.48814421284927,2,"data-20-25/unkn6.RData",14,56,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br6 Bullet 1-6",0.271528241648227,239,3.87567291003275,3.51250581600423,125,175,3,18,14,5.51449620884017,1,"data-20-25/unkn6.RData",78,30,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br9 Bullet 2-1",0.208345373527558,280,4.33746375402759,3.6178680790976,175,175,4,19,11,8.33312546061262,3,"data-20-25/unkn6.RData",115,54,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br4 Bullet 1-5",0.139607195930806,257,4.40425935658961,3.45337843952851,100,175,8,19,7,9.95735325180976,3,"data-20-25/unkn6.RData",53,41,37,FALSE,20,0.00468911188220951,0.00909090909090909
"Ukn Bullet B-6","Br3 Bullet 1-2",0.114486991129897,222,5.94198008723338,3.62909384954479,125,175,4,15,6,7.45226734817299,2,"data-20-25/unkn6.RData",38,14,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br10 Bullet 2-1",0.407137764760908,84,3.8713158962118,3.23636102565042,150,175,4,18,9,8.0236234635094,1,"data-20-25/unkn6.RData",19,59,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br5 Bullet 2-5",0.124059250894511,397,3.31938513603121,3.39310325952135,125,175,3,27,9,5.77256836603273,2,"data-20-25/unkn6.RData",71,21,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br7 Bullet 1-6",0.210313829324737,95,4.56265892154454,2.82031572174287,100,175,2,24,16,3.73937791763286,1,"data-20-25/unkn6.RData",90,36,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br1 Bullet 1-1",0.179960043097581,372,3.15057838527727,3.39978036301486,100,175,7,19,13,12.7317763109554,3,"data-20-25/unkn6.RData",1,1,37,FALSE,20,0.00468911188220951,0.00854700854700855
"Ukn Bullet B-6","Br7 Bullet 2-3",0.313641805938248,82,4.21949128370198,3.93190242677817,150,175,8,17,6,18.6220640637072,5,"data-20-25/unkn6.RData",93,32,37,FALSE,20,0.00468911188220951,0.00925925925925926
"Ukn Bullet B-6","Br6 Bullet 2-3",0.4430673983403,246,4.90979226904102,4.20849956960072,200,175,4,17,11,12.0745214469474,2,"data-20-25/unkn6.RData",81,30,37,FALSE,20,0.00468911188220951,0.02
"Ukn Bullet B-6","Br8 Bullet 2-2",0.165454607378606,292,5.53516003693226,4.06724287290037,175,175,2,19,13,5.11249251676242,1,"data-20-25/unkn6.RData",104,44,37,FALSE,20,0.00468911188220951,0.00847457627118644
"Ukn Bullet B-6","Br4 Bullet 1-6",0.270319971728308,115,6.45557389158752,3.83041403243534,100,175,1,15,14,2.58337337614353,1,"data-20-25/unkn6.RData",54,42,37,FALSE,20,0.00468911188220951,0.0196078431372549
"Ukn Bullet B-6","Br1 Bullet 1-3",0.168383868105684,180,5.92456057888022,3.66000848177999,100,175,3,19,9,6.86940165898768,1,"data-20-25/unkn6.RData",3,3,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br8 Bullet 2-5",0.469669157284816,307,4.42429103979581,4.34500207386407,125,175,3,22,10,3.96212471247124,2,"data-20-25/unkn6.RData",107,47,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br4 Bullet 2-2",0.162262514742569,401,6.10129782753783,4.58174981772072,175,175,1,15,13,4.13723725532472,1,"data-20-25/unkn6.RData",56,42,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br1 Bullet 2-4",0.218025429686886,365,2.80157525312256,2.97235195164778,150,175,1,27,16,1.16206626489172,1,"data-20-25/unkn6.RData",10,2,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br4 Bullet 2-6",0.205409273131672,105,4.77385379190196,3.15474520279585,200,175,1,22,19,1.83241470589056,1,"data-20-25/unkn6.RData",60,40,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br6 Bullet 1-1",0.199019371335968,397,7.42297325912625,4.5392569039594,175,175,1,18,10,0.198059057556182,1,"data-20-25/unkn6.RData",73,25,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br1 Bullet 2-2",0.260202461732448,246,5.1598181269631,4.02043840292245,175,175,10,17,10,18.0464989697238,7,"data-20-25/unkn6.RData",8,6,37,FALSE,20,0.00468911188220951,0.018018018018018
"Ukn Bullet B-6","Br9 Bullet 2-4",0.129065008496952,192,7.86089481043193,4.10498968665715,550,175,2,21,17,7.32086158640553,1,"data-20-25/unkn6.RData",118,51,37,FALSE,20,0.00468911188220951,0.0102040816326531
"Ukn Bullet B-6","Br10 Bullet 1-3",0.346663988687595,111,7.91112650782818,4.87125310327227,350,175,3,12,11,9.79754538159157,3,"data-20-25/unkn6.RData",15,57,37,FALSE,20,0.00468911188220951,0.0427350427350427
"Ukn Bullet B-6","Br8 Bullet 1-3",0.237729182609717,250,4.49076163641889,3.33947793022521,150,175,2,24,16,3.35473050014247,1,"data-20-25/unkn6.RData",99,45,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br8 Bullet 1-5",0.213931756390634,264,4.02152250236891,3.27102761417787,100,175,3,19,12,5.24163656055793,2,"data-20-25/unkn6.RData",101,47,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br1 Bullet 2-5",0.126687881687089,224,5.69083543148838,3.57578303009553,125,175,3,16,10,3.02263163065216,3,"data-20-25/unkn6.RData",11,3,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br5 Bullet 2-6",0.20155214187201,205,5.00844684305696,3.51586719856875,150,175,2,21,12,3.7793355155741,1,"data-20-25/unkn6.RData",72,22,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br3 Bullet 2-6",0.298842600468265,1,5.45024943187525,4.08618296838979,125,175,11,10,5,10.7849769371017,6,"data-20-25/unkn6.RData",48,16,37,FALSE,20,0.00468911188220951,0.134615384615385
"Ukn Bullet B-6","Br9 Bullet 2-6",0.171316929180219,207,4.09832294691722,2.85436584548697,175,175,2,19,8,3.37283019937851,1,"data-20-25/unkn6.RData",120,53,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br3 Bullet 1-6",0.218002272978514,115,4.75351462471994,2.87502877725266,125,175,4,20,10,6.6147398910882,2,"data-20-25/unkn6.RData",42,18,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br9 Bullet 1-3",0.26801936741888,104,5.04209559140021,3.4675742030514,125,175,4,16,7,7.82624667268854,2,"data-20-25/unkn6.RData",111,51,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br3 Bullet 2-3",0.344402422580829,262,3.14713355470673,3.21368329226693,175,175,4,20,10,6.44350986636114,1,"data-20-25/unkn6.RData",45,13,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br8 Bullet 2-6",0.569728776305986,203,3.68980249747385,4.15998019020218,100,175,7,10,5,24.7416819060354,3,"data-20-25/unkn6.RData",108,48,37,FALSE,20,0.00468911188220951,0.410714285714286
"Ukn Bullet B-6","Br2 Bullet 1-2",0.240084790577869,110,6.0911726077843,3.61033116713914,150,175,5,19,5,6.80393520563269,2,"data-20-25/unkn6.RData",26,8,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br7 Bullet 1-4",0.15398735545415,207,5.96447734723449,3.7493027709449,125,175,3,16,8,1.51658354586071,2,"data-20-25/unkn6.RData",88,34,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br8 Bullet 2-4",0.362578391839397,145,5.00116555495778,4.12151978032983,325,175,2,16,10,7.89708186395571,1,"data-20-25/unkn6.RData",106,46,37,FALSE,20,0.00468911188220951,0.00909090909090909
"Ukn Bullet B-6","Br9 Bullet 1-4",0.232599159605478,141,5.05608519448565,3.44203484268622,150,175,9,16,8,12.7199498306223,3,"data-20-25/unkn6.RData",112,52,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br3 Bullet 1-4",0.176690015289862,346,9.72388410715211,4.92429293168907,350,175,3,18,10,7.53784525969439,1,"data-20-25/unkn6.RData",40,16,37,FALSE,20,0.00468911188220951,0.00840336134453781
"Ukn Bullet B-6","Br7 Bullet 1-1",0.258529211642067,156,5.99438763968657,3.81381480778356,125,175,4,15,9,5.46726115203381,4,"data-20-25/unkn6.RData",85,31,37,FALSE,20,0.00468911188220951,0.0166666666666667
"Ukn Bullet B-6","Br4 Bullet 2-3",0.472924028821805,200,4.20130497911678,3.84164116159451,150,175,12,10,4,29.1650502700876,6,"data-20-25/unkn6.RData",57,37,37,TRUE,20,0.00468911188220951,0.417322834645669
"Ukn Bullet B-6","Br5 Bullet 1-4",0.192530194469703,206,4.83314618117323,3.38799087756853,150,175,1,18,12,2.19713068412263,1,"data-20-25/unkn6.RData",64,22,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br6 Bullet 1-5",0.2787376304838,207,4.5032975534221,3.48347398737629,125,175,2,14,6,4.55687979928888,1,"data-20-25/unkn6.RData",77,29,37,FALSE,20,0.00468911188220951,0.025
"Ukn Bullet B-6","Br7 Bullet 2-6",0.344744553498036,367,2.01863616330617,3.095051789683,100,175,2,24,10,2.16102551464561,1,"data-20-25/unkn6.RData",96,35,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br8 Bullet 1-1",0.308346699920615,173,4.96496480393259,3.51507812861932,150,175,6,14,9,7.80725100211542,5,"data-20-25/unkn6.RData",97,43,37,FALSE,20,0.00468911188220951,0.0166666666666667
"Ukn Bullet B-6","Br9 Bullet 1-5",0.226416229068867,62,4.61299977962612,2.88891119224321,225,175,2,28,19,3.46571174742793,1,"data-20-25/unkn6.RData",113,53,37,FALSE,20,0.00468911188220951,0.00892857142857143
"Ukn Bullet B-6","Br9 Bullet 1-6",0.190378139613975,276,4.19631287364209,3.52197690046596,150,175,5,20,6,7.77343556834112,3,"data-20-25/unkn6.RData",114,54,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br6 Bullet 1-3",0.187680297704079,141,5.58743050107985,3.26684154498444,225,175,1,19,12,2.53631294263101,1,"data-20-25/unkn6.RData",75,27,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br4 Bullet 1-2",0.227266412105725,176,4.69654421356309,2.59983588129962,125,175,8,16,6,10.6658085897134,3,"data-20-25/unkn6.RData",50,38,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br2 Bullet 2-1",0.309830854535316,69,4.77216758520984,3.5585730665673,175,175,3,20,13,4.53328414980418,1,"data-20-25/unkn6.RData",31,12,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br9 Bullet 1-2",0.0785519628192968,287,11.8328970555705,5.21701602949483,175,175,3,18,12,7.95677429040223,2,"data-20-25/unkn6.RData",110,50,37,FALSE,20,0.00468911188220951,0.00961538461538462
"Ukn Bullet B-6","Br6 Bullet 2-5",0.224944949659034,269,3.92138191054575,3.373265463243,175,175,5,15,6,7.63812781069409,2,"data-20-25/unkn6.RData",83,26,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br3 Bullet 2-1",0.338548450751973,272,4.02945536646308,3.72673360660046,175,175,2,24,14,5.90935149212346,1,"data-20-25/unkn6.RData",43,17,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br9 Bullet 2-3",0.57512441034187,204,3.85784052221453,4.39266595420263,175,175,8,17,6,19.2711580606205,2,"data-20-25/unkn6.RData",117,50,37,FALSE,20,0.00468911188220951,0.0810810810810811
"Ukn Bullet B-6","Br10 Bullet 2-3",0.252126102934183,204,3.74510511706784,2.91660396770704,125,175,3,17,10,2.40590318772875,2,"data-20-25/unkn6.RData",21,55,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br6 Bullet 2-6",0.18389420748671,135,5.73148205521858,3.29526575678973,125,175,1,17,13,2.21618172503532,1,"data-20-25/unkn6.RData",84,27,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br2 Bullet 2-2",0.380510600241678,123,5.06415647271648,3.9833406668517,150,175,8,15,5,13.025673667755,5,"data-20-25/unkn6.RData",32,7,37,FALSE,20,0.00468911188220951,0.0217391304347826
"Ukn Bullet B-6","Br5 Bullet 1-5",0.210276625459705,290,3.16277460926997,2.70746207323065,175,175,0,23,23,0,0,"data-20-25/unkn6.RData",65,23,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br6 Bullet 2-4",0.237236953177889,316,4.18511948511297,3.82886984126731,225,175,2,27,17,5.04980724651645,1,"data-20-25/unkn6.RData",82,25,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br3 Bullet 1-1",0.337418831236131,259,3.1722280040027,3.1719733872375,175,175,6,16,9,9.32948660485371,2,"data-20-25/unkn6.RData",37,13,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br5 Bullet 2-4",0.249670339530096,198,4.84101497600967,3.41540980215269,150,175,3,16,14,7.34695227477523,2,"data-20-25/unkn6.RData",70,20,37,FALSE,20,0.00468911188220951,0.00819672131147541
"Ukn Bullet B-6","Br4 Bullet 1-4",0.169479761124322,371,3.02534249815477,3.25780691810375,100,175,0,19,19,0,0,"data-20-25/unkn6.RData",52,40,37,FALSE,20,0.00468911188220951,0.00833333333333333
"Ukn Bullet B-6","Br8 Bullet 1-2",0.22862124725311,291,5.29126412173767,4.1420224335289,125,175,2,22,9,4.26641517586102,1,"data-20-25/unkn6.RData",98,44,37,FALSE,20,0.00468911188220951,0.0103092783505155
"Ukn Bullet B-6","Br5 Bullet 2-2",0.315381196706724,196,4.69579397083122,3.46213412294113,125,175,4,13,6,12.3320762067023,1,"data-20-25/unkn6.RData",68,24,37,FALSE,20,0.00468911188220951,0.0373831775700935
"Ukn Bullet B-6","Br1 Bullet 2-3",0.279798877465115,94,15.8646918982358,5.10139224946026,200,175,0,29,29,0,0,"data-20-25/unkn6.RData",9,1,37,FALSE,20,0.00468911188220951,0.133333333333333
"Ukn Bullet B-6","Br10 Bullet 2-5",0.302288795281923,252,3.37032162647377,3.5100195840279,250,175,1,21,17,0.712101001055667,1,"data-20-25/unkn6.RData",23,57,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br4 Bullet 2-1",0.139100612513106,52,5.69126841443978,3.43313340974021,175,175,10,14,7,13.6486000493699,5,"data-20-25/unkn6.RData",55,41,37,FALSE,20,0.00468911188220951,0.100840336134454
"Ukn Bullet B-6","Br2 Bullet 1-6",0.327509263719368,92,5.1570744528963,3.85300488752483,125,175,3,21,13,3.93051663037446,2,"data-20-25/unkn6.RData",30,12,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br4 Bullet 2-4",0.355847317985655,173,4.50837496665716,2.64570259034381,175,175,5,16,11,5.89504335835679,3,"data-20-25/unkn6.RData",58,38,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br5 Bullet 2-3",0.239766540568364,259,3.36203121852357,3.07280655975743,150,175,1,18,10,1.86396088460913,1,"data-20-25/unkn6.RData",69,19,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br10 Bullet 2-6",0.188187500631703,251,4.43916613577351,3.47555951061671,125,175,0,22,22,0,0,"data-20-25/unkn6.RData",24,58,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br5 Bullet 2-1",0.226657946545125,299,3.0867032489936,2.77237774057422,150,175,2,23,12,1.05683327727184,2,"data-20-25/unkn6.RData",67,23,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br2 Bullet 1-1",0.197532211366453,80,5.10650885681858,3.36859299143397,150,175,2,22,11,3.58423588657341,1,"data-20-25/unkn6.RData",25,7,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br1 Bullet 1-2",0.176748166778441,351,3.12501801890519,2.96245678477509,100,175,3,30,16,4.65697174819658,1,"data-20-25/unkn6.RData",2,2,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br2 Bullet 1-4",0.452075437589107,304,8.50691772103582,4.14841944229954,200,175,3,26,14,4.05492464598759,2,"data-20-25/unkn6.RData",28,10,37,FALSE,20,0.00468911188220951,0.0458715596330275
"Ukn Bullet B-6","Br7 Bullet 1-2",0.354900520015744,72,5.11824602499609,3.52856286821794,150,175,9,18,6,12.053799363957,3,"data-20-25/unkn6.RData",86,32,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br1 Bullet 1-4",0.17649342404966,97,5.16570104788928,3.18177251089738,125,175,4,19,8,3.99714116637842,2,"data-20-25/unkn6.RData",4,4,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br10 Bullet 2-2",0.366993453764391,101,3.9811247054891,3.39417989195868,200,175,3,22,10,3.54541650082201,1,"data-20-25/unkn6.RData",20,60,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br2 Bullet 2-4",0.236966072130317,65,4.9544467353761,3.2998148852582,175,175,1,21,15,1.07113120951319,1,"data-20-25/unkn6.RData",34,9,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br1 Bullet 1-5",0.32968491890092,176,4.93684547166781,3.64154036723917,100,175,5,16,7,8.14054781700841,3,"data-20-25/unkn6.RData",5,5,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br7 Bullet 2-5",0.411513686619316,202,6.18479807540995,4.58771187780019,125,175,4,18,18,19.5364268117771,4,"data-20-25/unkn6.RData",95,34,37,FALSE,20,0.00468911188220951,0.0188679245283019
"Ukn Bullet B-6","Br2 Bullet 2-3",0.245718944460798,226,4.13899341144761,3.41126988912577,125,175,3,15,6,1.23086869003957,2,"data-20-25/unkn6.RData",33,8,37,FALSE,20,0.00468911188220951,0.00934579439252336
"Ukn Bullet B-6","Br4 Bullet 1-1",0.491732743821768,188,3.88566490768839,3.7364455362318,125,175,8,15,7,15.3445126186905,4,"data-20-25/unkn6.RData",49,37,37,TRUE,20,0.00468911188220951,0.0396825396825397
"Ukn Bullet B-6","Br8 Bullet 1-4",0.250916208072934,201,5.80589196639685,3.71837893373395,175,175,6,18,9,11.4807754638029,3,"data-20-25/unkn6.RData",100,46,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br3 Bullet 2-2",0.327007173062716,258,3.11814255607618,2.98769439069154,175,175,3,25,11,6.33357467544945,2,"data-20-25/unkn6.RData",44,18,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br6 Bullet 2-2",0.274608315573374,229,4.31415084686312,3.46480698967632,200,175,6,15,8,12.9857133548988,3,"data-20-25/unkn6.RData",80,29,37,FALSE,20,0.00468911188220951,0.00970873786407767
"Ukn Bullet B-6","Br10 Bullet 1-5",0.47262105938951,73,3.8836085083189,3.26621986404574,200,175,4,16,7,7.17608963090323,2,"data-20-25/unkn6.RData",17,59,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br9 Bullet 1-1",0.460825102520063,183,4.87545867359337,4.21039940593365,175,175,7,14,5,13.2080876218465,5,"data-20-25/unkn6.RData",109,49,37,FALSE,20,0.00468911188220951,0.104347826086957
"Ukn Bullet B-6","Br8 Bullet 1-6",0.325006107412074,228,3.47954672926298,3.13849209279461,125,175,3,20,10,7.40810812107908,2,"data-20-25/unkn6.RData",102,48,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br5 Bullet 1-6",0.290865098113028,202,4.34532197522366,3.39019770534396,150,175,1,16,14,1.85874859951781,1,"data-20-25/unkn6.RData",66,24,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br10 Bullet 1-1",0.315408290804475,38,4.47920089364253,3.0135431180494,200,175,4,22,13,7.6906616174201,2,"data-20-25/unkn6.RData",13,55,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br3 Bullet 1-3",0.216048321338227,144,6.79479635349188,3.96745307302742,150,175,6,14,8,11.5377428567438,3,"data-20-25/unkn6.RData",39,15,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br9 Bullet 2-5",0.182879108674442,262,3.88068869613844,3.40198259887775,100,175,5,16,7,5.38953251593838,3,"data-20-25/unkn6.RData",119,52,37,FALSE,20,0.00468911188220951,0.00980392156862745
"Ukn Bullet B-6","Br9 Bullet 2-2",0.336162174085397,171,5.98073804366314,3.95844735903443,175,175,3,15,7,8.42728796241902,1,"data-20-25/unkn6.RData",116,49,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br5 Bullet 1-2",0.302798654318762,58,4.73459420407864,3.5604881979358,150,175,5,20,5,8.35580328146103,1,"data-20-25/unkn6.RData",62,20,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br5 Bullet 1-1",0.281319284776119,123,4.10083743988396,3.10738074096048,150,175,6,19,7,12.5247390774433,2,"data-20-25/unkn6.RData",61,19,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br6 Bullet 1-4",0.227579563000422,145,4.66177515352157,3.239430531779,225,175,5,21,14,10.1171469869793,2,"data-20-25/unkn6.RData",76,28,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br10 Bullet 1-6",0.332456987762117,72,4.56902987049603,3.52695990217578,200,175,4,21,8,5.15394680372298,2,"data-20-25/unkn6.RData",18,60,37,FALSE,20,0.00468911188220951,0
"Ukn Bullet B-6","Br6 Bullet 2-1",0.238317077130076,229,6.38424748604242,4.26154681633021,625,175,4,20,10,9.2475116032422,2,"data-20-25/unkn6.RData",79,28,37,FALSE,20,0.00468911188220951,0.00854700854700855
